Год,Категория,Зарплата,Кумулятивный_ИПЦ,Реальная зарплата,Базовая зарплата
2000,"Сельское хозяйство, охота и лесное хозяйство",985.1,1.202,819.5507487520799,985.1
2000,"Рыболовство, рыбоводство",2845.6,1.202,2367.3876871880198,2845.6
2000,Добыча топливно-энергетических полезных ископаемых,,1.202,,
2000,"Добыча полезных ископаемых, кроме топливно-энергетических",5940.2,1.202,4941.930116472546,5940.2
2000,Обрабатывающие производства,2365.2,1.202,1967.720465890183,2365.2
2000,"Производство пищевых продуктов, включая напитки, и табака",,1.202,,
2000,Текстильное и швейное производство,1214.8,1.202,1010.648918469218,1214.8
2000,"Производство кожи, изделий из кожи и производство обуви",,1.202,,
2000,Обработка древесины и производство изделий из дерева,1739.1,1.202,1446.8386023294509,1739.1
2000,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,2736.6,1.202,2276.7054908485857,2736.6
2000,Производство кокса и нефтепродуктов,4916.3,1.202,4090.099833610649,4916.3
2000,Химическое производство,2754.6,1.202,2291.6805324459233,2754.6
2000,Производство резиновых и пластмассовых изделий,,1.202,,
2000,Производство прочих неметаллических минеральных продуктов,2182.0,1.202,1815.307820299501,2182.0
2000,Металлургическое производство и производство готовых металлических изделий,,1.202,,
2000,Производство машин и оборудования,1975.3,1.202,1643.3444259567389,1975.3
2000,"Производство электрооборудования, электронного и оптического оборудования",2003.6,1.202,1666.8885191347754,2003.6
2000,Производство транспортных средств и оборудования,2454.1,1.202,2041.6805324459235,2454.1
2000,Прочие производства,2053.2,1.202,1708.153078202995,2053.2
2000,"Производство и распределение электроэнергии, газа и воды",3156.5,1.202,2626.0399334442595,3156.5
2000,Строительство,2639.8,1.202,2196.173044925125,2639.8
2000,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",1584.5,1.202,1318.2196339434277,1584.5
2000,Гостиницы и рестораны,1640.0,1.202,1364.3926788685524,1640.0
2000,Транспорт и связь,3220.2,1.202,2679.034941763727,3220.2
2000,Из них связь,2879.2,1.202,2395.341098169717,2879.2
2000,Финансовая деятельность,5232.2,1.202,4352.9118136439265,5232.2
2000,"Операции с недвижимым имуществом, аренда и предоставление услуг",2456.7,1.202,2043.8435940099832,2456.7
2000,Государственное управление и обеспечение военной безопасности; социальное страхование,2712.1,1.202,2256.3227953410983,2712.1
2000,Образование,1240.2,1.202,1031.7803660565723,1240.2
2000,Здравоохранение и предоставление социальных услуг,1333.3,1.202,1109.234608985025,1333.3
2000,"Предоставление прочих коммунальных, социальных и персональных услуг",1548.0,1.202,1287.8535773710482,1548.0
2000,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,1.202,,
2000,"Деятельность профессиональная,научная и техническая",,1.202,,
2000,Деятельность административная и сопутствующие дополнительные услуги,,1.202,,
2001,"Сельское хозяйство, охота и лесное хозяйство",1434.6,1.4253315999999998,1006.5026271781248,1168.13158
2001,"Рыболовство, рыбоводство",3839.3,1.4253315999999998,2693.6188042137005,3374.3124799999996
2001,Добыча топливно-энергетических полезных ископаемых,,1.4253315999999998,,
2001,"Добыча полезных ископаемых, кроме топливно-энергетических",9099.2,1.4253315999999998,6383.917959862815,7043.88916
2001,Обрабатывающие производства,3446.6,1.4253315999999998,2418.103969630646,2804.6541599999996
2001,"Производство пищевых продуктов, включая напитки, и табака",,1.4253315999999998,,
2001,Текстильное и швейное производство,1764.8,1.4253315999999998,1238.1680164812176,1440.50984
2001,"Производство кожи, изделий из кожи и производство обуви",,1.4253315999999998,,
2001,Обработка древесины и производство изделий из дерева,2310.3,1.4253315999999998,1620.885974884722,2062.22478
2001,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,4309.0,1.4253315999999998,3023.1561553816673,3245.0602799999997
2001,Производство кокса и нефтепродуктов,7012.4,1.4253315999999998,4919.837601299235,5829.74854
2001,Химическое производство,3901.8,1.4253315999999998,2737.4682494936624,3266.4046799999996
2001,Производство резиновых и пластмассовых изделий,,1.4253315999999998,,
2001,Производство прочих неметаллических минеральных продуктов,3220.0,1.4253315999999998,2259.123420823618,2587.4156
2001,Металлургическое производство и производство готовых металлических изделий,,1.4253315999999998,,
2001,Производство машин и оборудования,3073.5,1.4253315999999998,2156.340321087388,2342.31074
2001,"Производство электрооборудования, электронного и оптического оборудования",2998.8,1.4253315999999998,2103.9314640887783,2375.86888
2001,Производство транспортных средств и оборудования,3664.6,1.4253315999999998,2571.050834767152,2910.0717799999998
2001,Прочие производства,2738.2,1.4253315999999998,1921.0968170494502,2434.6845599999997
2001,"Производство и распределение электроэнергии, газа и воды",4434.8,1.4253315999999998,3111.416318841174,3742.9777
2001,Строительство,3859.3,1.4253315999999998,2707.6506267032883,3130.27484
2001,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",2294.9,1.4253315999999998,1610.0814715677393,1878.9000999999998
2001,Гостиницы и рестораны,2403.6,1.4253315999999998,1686.3444267986483,1944.712
2001,Транспорт и связь,4304.2,1.4253315999999998,3019.788517984166,3818.5131599999995
2001,Из них связь,4131.2,1.4253315999999998,2898.413253449233,3414.1553599999997
2001,Финансовая деятельность,8885.2,1.4253315999999998,6233.777459224227,6204.3427599999995
2001,"Операции с недвижимым имуществом, аренда и предоставление услуг",3545.6,1.4253315999999998,2487.5614909541055,2913.1548599999996
2001,Государственное управление и обеспечение военной безопасности; социальное страхование,3754.9,1.4253315999999998,2634.4045133076406,3216.00818
2001,Образование,1833.0,1.4253315999999998,1286.0165311707117,1470.62916
2001,Здравоохранение и предоставление социальных услуг,1959.9,1.4253315999999998,1375.0484448671455,1581.02714
2001,"Предоставление прочих коммунальных, социальных и персональных услуг",2311.7,1.4253315999999998,1621.8682024589928,1835.6183999999998
2001,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,1.4253315999999998,,
2001,"Деятельность профессиональная,научная и техническая",,1.4253315999999998,,
2001,Деятельность административная и сопутствующие дополнительные услуги,,1.4253315999999998,,
2002,"Сельское хозяйство, охота и лесное хозяйство",1876.4,1.63998653896,1144.1557326378559,1344.052195948
2002,"Рыболовство, рыбоводство",5031.3,1.63998653896,3067.891034758497,3882.483939488
2002,Добыча топливно-энергетических полезных ископаемых,,1.63998653896,,
2002,"Добыча полезных ископаемых, кроме топливно-энергетических",11080.9,1.63998653896,6756.701800142195,8104.698867496
2002,Обрабатывающие производства,4439.1,1.63998653896,2706.790509887394,3227.035076496
2002,"Производство пищевых продуктов, включая напитки, и табака",,1.63998653896,,
2002,Текстильное и швейное производство,2241.7,1.63998653896,1366.9014633629722,1657.450621904
2002,"Производство кожи, изделий из кожи и производство обуви",,1.63998653896,,
2002,Обработка древесины и производство изделий из дерева,2980.2,1.63998653896,1817.2100375225632,2372.795831868
2002,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,5480.2,1.63998653896,3341.6127936484636,3733.766358168
2002,Производство кокса и нефтепродуктов,9625.3,1.63998653896,5869.133539415451,6707.7086701240005
2002,Химическое производство,4899.5,1.63998653896,2987.5245214555393,3758.325224808
2002,Производство резиновых и пластмассовых изделий,,1.63998653896,,
2002,Производство прочих неметаллических минеральных продуктов,4134.2,1.63998653896,2520.8743497502787,2977.08038936
2002,Металлургическое производство и производство готовых металлических изделий,,1.63998653896,,
2002,Производство машин и оборудования,4066.6,1.63998653896,2479.6544992246345,2695.062737444
2002,"Производство электрооборудования, электронного и оптического оборудования",3815.7,1.63998653896,2326.665438619839,2733.674733328
2002,Производство транспортных средств и оборудования,5099.9,1.63998653896,3109.7206463865914,3348.328590068
2002,Прочие производства,3279.3,1.63998653896,1999.589583265466,2801.348054736
2002,"Производство и распределение электроэнергии, газа и воды",5869.4,1.63998653896,3578.9318147221434,4306.67014162
2002,Строительство,4806.9,1.63998653896,2931.0606433686357,3601.6942309040005
2002,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",3068.9,1.63998653896,1871.2958473099102,2161.8624550600002
2002,Гостиницы и рестораны,3039.3,1.63998653896,1853.2469186773797,2237.5856272
2002,Транспорт и связь,5851.5,1.63998653896,3568.0170909882822,4393.5812418959995
2002,Из них связь,5661.5,1.63998653896,3452.1624815227137,3928.3271572159997
2002,Финансовая деятельность,13245.9,1.63998653896,8076.834586947225,7138.716779656
2002,"Операции с недвижимым имуществом, аренда и предоставление услуг",4677.1,1.63998653896,2851.9136522705794,3351.875981916
2002,Государственное управление и обеспечение военной безопасности; социальное страхование,5200.4,1.63998653896,3171.0016371828524,3700.339011908
2002,Образование,2927.3,1.63998653896,1784.9536752029392,1692.105911496
2002,Здравоохранение и предоставление социальных услуг,3141.3,1.63998653896,1915.4425511273164,1819.129827284
2002,"Предоставление прочих коммунальных, социальных и персональных услуг",3183.1,1.63998653896,1940.9305652097412,2112.06253104
2002,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,1.63998653896,,
2002,"Деятельность профессиональная,научная и техническая",,1.63998653896,,
2002,Деятельность административная и сопутствующие дополнительные услуги,,1.63998653896,,
2003,"Сельское хозяйство, охота и лесное хозяйство",2339.8,1.8366209249813037,1273.9700218888765,1505.204054242165
2003,"Рыболовство, рыбоводство",5444.5,1.8366209249813037,2964.411395920159,4347.993763832611
2003,Добыча топливно-энергетических полезных ископаемых,,1.8366209249813037,,
2003,"Добыча полезных ископаемых, кроме топливно-энергетических",13912.4,1.8366209249813037,7574.9980906602295,9076.45226170877
2003,Обрабатывающие производства,5603.4,1.8366209249813037,3050.928977114339,3613.95658216787
2003,"Производство пищевых продуктов, включая напитки, и табака",,1.8366209249813037,,
2003,Текстильное и швейное производство,2803.0,1.8366209249813037,1526.1723101780156,1856.1789514702893
2003,"Производство кожи, изделий из кожи и производство обуви",,1.8366209249813037,,
2003,Обработка древесины и производство изделий из дерева,3754.8,1.8366209249813037,2044.4066322712854,2657.2940521089727
2003,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,6848.4,1.8366209249813037,3728.804298616882,4181.444944512343
2003,Производство кокса и нефтепродуктов,11879.0,1.8366209249813037,6467.856180023064,7511.962939671867
2003,Химическое производство,6154.8,1.8366209249813037,3351.154239987032,4208.948419262479
2003,Производство резиновых и пластмассовых изделий,,1.8366209249813037,,
2003,Производство прочих неметаллических минеральных продуктов,5207.8,1.8366209249813037,2835.5334131091936,3334.0323280442635
2003,Металлургическое производство и производство готовых металлических изделий,,1.8366209249813037,,
2003,Производство машин и оборудования,5169.7,1.8366209249813037,2814.788794836706,3018.2007596635353
2003,"Производство электрооборудования, электронного и оптического оборудования",5108.5,1.8366209249813037,2781.4667308399544,3061.442333854027
2003,Производство транспортных средств и оборудования,6365.0,1.8366209249813037,3465.6035512961357,3749.7931880171527
2003,Прочие производства,4045.2,1.8366209249813037,2202.5230928048904,3137.2296864988457
2003,"Производство и распределение электроэнергии, газа и воды",7235.3,1.8366209249813037,3939.4629025440586,4823.039891600238
2003,Строительство,6176.7,1.8366209249813037,3363.0783119074376,4033.5373691893897
2003,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",3974.2,1.8366209249813037,2163.8651427432997,2421.069763421694
2003,Гостиницы и рестораны,3966.7,1.8366209249813037,2159.7815564691878,2505.8721439012797
2003,Транспорт и связь,7471.3,1.8366209249813037,4067.959750636107,4920.37163279933
2003,Из них связь,7304.2,1.8366209249813037,3976.977448448898,4399.333583366198
2003,Финансовая деятельность,15561.2,1.8366209249813037,8472.733697160947,7994.648921536754
2003,"Операции с недвижимым имуществом, аренда и предоставление услуг",6196.3,1.8366209249813037,3373.7500840371167,3753.7659121477277
2003,Государственное управление и обеспечение военной безопасности; социальное страхование,6913.8,1.8366209249813037,3764.4131709271364,4144.009659435768
2003,Образование,3386.6,1.8366209249813037,1843.9297701208945,1894.9894102843703
2003,Здравоохранение и предоставление социальных услуг,3662.6,1.8366209249813037,1994.2057450082052,2037.2434935753513
2003,"Предоставление прочих коммунальных, социальных и персональных услуг",3920.3,1.8366209249813037,2134.5177693866835,2365.298828511696
2003,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,1.8366209249813037,,
2003,"Деятельность профессиональная,научная и техническая",,1.8366209249813037,,
2003,Деятельность административная и сопутствующие дополнительные услуги,,1.8366209249813037,,
2004,"Сельское хозяйство, охота и лесное хозяйство",3015.4,2.0522402215741087,1469.321168302183,1681.915010210195
2004,"Рыболовство, рыбоводство",7084.9,2.0522402215741087,3452.276164125534,4858.4482317065585
2004,Добыча топливно-энергетических полезных ископаемых,,2.0522402215741087,,
2004,"Добыча полезных ископаемых, кроме топливно-энергетических",16841.7,2.0522402215741087,8206.495430189983,10142.027757233378
2004,Обрабатывающие производства,6848.9,2.0522402215741087,3337.2798798119056,4038.2350849143772
2004,"Производство пищевых продуктов, включая напитки, и табака",,2.0522402215741087,,
2004,Текстильное и швейное производство,3356.5,2.0522402215741087,1635.5297809266688,2074.094360372901
2004,"Производство кожи, изделий из кожи и производство обуви",,2.0522402215741087,,
2004,Обработка древесины и производство изделий из дерева,4614.6,2.0522402215741087,2248.5671762443635,2969.2603738265657
2004,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,7892.0,2.0522402215741087,3845.5537110303203,4672.346580998091
2004,Производство кокса и нефтепродуктов,13729.3,2.0522402215741087,6689.908839945333,8393.867388789344
2004,Химическое производство,7682.7,2.0522402215741087,3743.567599560649,4703.078963683894
2004,Производство резиновых и пластмассовых изделий,,2.0522402215741087,,
2004,Производство прочих неметаллических минеральных продуктов,6422.4,2.0522402215741087,3129.4582049824035,3725.44772335666
2004,Металлургическое производство и производство готовых металлических изделий,,2.0522402215741087,,
2004,Производство машин и оборудования,6514.2,2.0522402215741087,3174.18981049084,3372.537528848034
2004,"Производство электрооборудования, электронного и оптического оборудования",6431.7,2.0522402215741087,3133.9898382201864,3420.8556638484893
2004,Производство транспортных средств и оборудования,7828.0,2.0522402215741087,3814.368277996116,4190.018908290366
2004,Прочие производства,5182.0,2.0522402215741087,2525.045530988231,3505.5404516938097
2004,"Производство и распределение электроэнергии, газа и воды",8641.8,2.0522402215741087,4210.910549921669,5389.264774874105
2004,Строительство,7304.7,2.0522402215741087,3559.3786357023796,4507.074656332224
2004,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",4906.2,2.0522402215741087,2390.6558055064565,2705.3033536474004
2004,Гостиницы и рестораны,4737.3,2.0522402215741087,2308.355498639627,2800.06153359529
2004,Транспорт и связь,9319.9,2.0522402215741087,4541.329958366888,5498.02326248997
2004,Из них связь,8974.2,2.0522402215741087,4372.879892743069,4915.815346053389
2004,Финансовая деятельность,17383.8,2.0522402215741087,8470.645793437516,8933.220704925167
2004,"Операции с недвижимым имуществом, аренда и предоставление услуг",7795.4,2.0522402215741087,3798.4831980443178,4194.458030233871
2004,Государственное управление и обеспечение военной безопасности; социальное страхование,7898.6,2.0522402215741087,3848.7697088119726,4630.516393453528
2004,Образование,4203.4,2.0522402215741087,2048.2007689996003,2117.461167051755
2004,Здравоохранение и предоставление социальных услуг,4612.0,2.0522402215741087,2247.300268027349,2276.415879721097
2004,"Предоставление прочих коммунальных, социальных и персональных услуг",4822.7,2.0522402215741087,2349.968560844643,2642.9849109789684
2004,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,2.0522402215741087,,
2004,"Деятельность профессиональная,научная и техническая",,2.0522402215741087,,
2004,Деятельность административная и сопутствующие дополнительные услуги,,2.0522402215741087,,
2005,"Сельское хозяйство, охота и лесное хозяйство",3646.2,2.276139629747844,1601.922813673753,1865.4119378241273
2005,"Рыболовство, рыбоводство",10233.5,2.276139629747844,4495.98955453084,5388.5049337857445
2005,Добыча топливно-энергетических полезных ископаемых,,2.276139629747844,,
2005,"Добыча полезных ископаемых, кроме топливно-энергетических",19726.9,2.276139629747844,8666.823310038055,11248.522985547539
2005,Обрабатывающие производства,8420.9,2.276139629747844,3699.641221453926,4478.806532678536
2005,"Производство пищевых продуктов, включая напитки, и табака",,2.276139629747844,,
2005,Текстильное и швейное производство,3986.0,2.276139629747844,1751.2106673532935,2300.3780550895844
2005,"Производство кожи, изделий из кожи и производство обуви",,2.276139629747844,,
2005,Обработка древесины и производство изделий из дерева,5895.4,2.276139629747844,2590.0871470934785,3293.2066806110442
2005,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,9418.6,2.276139629747844,4137.97109672196,5182.099592984983
2005,Производство кокса и нефтепродуктов,19397.1,2.276139629747844,8521.92885993943,9309.63832090626
2005,Химическое производство,9928.3,2.276139629747844,4361.90287724127,5216.184878621806
2005,Производство резиновых и пластмассовых изделий,,2.276139629747844,,
2005,Производство прочих неметаллических минеральных продуктов,7921.8,2.276139629747844,3480.3664487303868,4131.894069974872
2005,Металлургическое производство и производство готовых металлических изделий,,2.276139629747844,,
2005,Производство машин и оборудования,8379.8,2.276139629747844,3681.584332736359,3740.4813732453545
2005,"Производство электрооборудования, электронного и оптического оборудования",8218.8,2.276139629747844,3610.8505350836044,3794.0710167743596
2005,Производство транспортных средств и оборудования,9377.4,2.276139629747844,4119.870273968583,4647.149971184845
2005,Прочие производства,6386.8,2.276139629747844,2805.978999059713,3887.994914973605
2005,"Производство и распределение электроэнергии, газа и воды",10637.3,2.276139629747844,4673.395191128246,5977.23356181287
2005,Строительство,9042.8,2.276139629747844,3972.8669901511194,4998.796501338069
2005,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",6552.1,2.276139629747844,2878.601960252262,3000.4519495303316
2005,Гостиницы и рестораны,6033.4,2.276139629747844,2650.7161165101256,3105.548246910536
2005,Транспорт и связь,11351.1,2.276139629747844,4986.996338734062,6097.8576004276265
2005,Из них связь,11389.1,2.276139629747844,5003.691272341544,5452.130800307814
2005,Финансовая деятельность,22463.5,2.276139629747844,9869.122133991648,9907.835083832502
2005,"Операции с недвижимым имуществом, аренда и предоставление услуг",10236.8,2.276139629747844,4497.439377712542,4652.073401332386
2005,Государственное управление и обеспечение военной безопасности; социальное страхование,10958.5,2.276139629747844,4814.511314147282,5135.7057319793075
2005,Образование,5429.7,2.276139629747844,2385.4863423302,2348.4761803771016
2005,Здравоохранение и предоставление социальных услуг,5905.6,2.276139629747844,2594.568418746014,2524.772852198669
2005,"Предоставление прочих коммунальных, социальных и персональных услуг",6291.0,2.276139629747844,2763.8901927545335,2931.3345647667743
2005,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,2.276139629747844,,
2005,"Деятельность профессиональная,научная и техническая",,2.276139629747844,,
2005,Деятельность административная и сопутствующие дополнительные услуги,,2.276139629747844,,
2006,"Сельское хозяйство, охота и лесное хозяйство",4568.7,2.48099219642515,1841.4810036819213,2033.299012228299
2006,"Рыболовство, рыбоводство",12310.8,2.48099219642515,4962.047046233589,5873.470377826462
2006,Добыча топливно-энергетических полезных ископаемых,,2.48099219642515,,
2006,"Добыча полезных ископаемых, кроме топливно-энергетических",23145.2,2.48099219642515,9329.00959275479,12260.89005424682
2006,Обрабатывающие производства,10198.5,2.48099219642515,4110.653799997828,4881.899120619605
2006,"Производство пищевых продуктов, включая напитки, и табака",,2.48099219642515,,
2006,Текстильное и швейное производство,4964.3,2.48099219642515,2000.9333391507787,2507.4120800476476
2006,"Производство кожи, изделий из кожи и производство обуви",,2.48099219642515,,
2006,Обработка древесины и производство изделий из дерева,6950.4,2.48099219642515,2801.459839339599,3589.595281866039
2006,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,10923.6,2.48099219642515,4402.9159042659485,5648.488556353632
2006,Производство кокса и нефтепродуктов,22319.6,2.48099219642515,8996.239501341523,10147.505769787826
2006,Химическое производство,11599.3,2.48099219642515,4675.266619827897,5685.641517697769
2006,Производство резиновых и пластмассовых изделий,,2.48099219642515,,
2006,Производство прочих неметаллических минеральных продуктов,9983.8,2.48099219642515,4024.115841390235,4503.764536272611
2006,Металлургическое производство и производство готовых металлических изделий,,2.48099219642515,,
2006,Производство машин и оборудования,10418.0,2.48099219642515,4199.126468439218,4077.1246968374367
2006,"Производство электрооборудования, электронного и оптического оборудования",10289.8,2.48099219642515,4147.453593294861,4135.537408284053
2006,Производство транспортных средств и оборудования,11431.2,2.48099219642515,4607.5114691900935,5065.393468591482
2006,Прочие производства,8278.0,2.48099219642515,3336.5683342042475,4237.91445732123
2006,"Производство и распределение электроэнергии, газа и воды",12827.5,2.48099219642515,5170.310498550976,6515.184582376029
2006,Строительство,10869.2,2.48099219642515,4380.989192816237,5448.688186458496
